id,boletin,suma,titulo,categoria,categorias
23d82544-55cc-47d8-8886-1148fd144ca8,15409-06,"Modifica la ley N° 21.325, Ley de Migración y Extranjería, con el objeto de agregar formas alternativas de notificación del inicio de los procedimientos administrativos de expulsión.",,,['SEGURIDAD_JUSTICIA']
240b756c-32d2-487a-8657-9c3e380a5a77,15128-06,"Modifica la ley N° 20.880, sobre probidad en la función pública y prevención de los conflictos de intereses, en materia de contenido de la declaración de intereses y patrimonio.",,,['INSTITUCIONALIDAD_ESTADO']
240e0cf5-8e33-4864-b677-c54c3f361e6c,15174-18,Modifica el Código Civil y el Código de Procedimiento Civil para fortalecer la institución de los bienes familiares en materia de procedimiento e inembargabilidad,,,['TECNOLOGIA_INNOVACION']
24168e59-7f8c-4f6c-9868-90607b176b92,16294-07,Modifica la Carta Fundamental con el objeto de aumentar la edad mínima para ser elegido Presidente de la República,,,['INSTITUCIONALIDAD_ESTADO']
2424896d-c5a9-4f78-8865-4bbe635347a4,13770-05,Proyecto de ley que posterga el uso de la boleta electrónica.,,,['INSTITUCIONALIDAD_ESTADO']
2425cd6e-7cd4-4738-8b89-21317ced2c7c,15434-11,Modifica diversos cuerpos legales para regular la derivación de pacientes o la realización de exámenes complementarios,,,['SALUD_PUBLICA']
242e4323-94bc-4ad7-8233-f15dd1b1fc62,13381-14,"Modifica la ley N° 19.537, sobre Copropiedad Inmobiliaria, para disponer que se rebaje el valor de los gastos comunes ordinarios, en proporción a los bienes de dominio común que se encuentren inutilizables, en razón de medidas de prevención adoptadas durante el periodo de emergencia sanitaria declarado con motivo de la pandemia por Covid-19",,,['SALUD_PUBLICA']
2436a714-a054-470c-82b2-891d5e249a76,14128-03,"Prorroga la vigencia del régimen de zona franca para la ciudad de Iquique y perfecciona el régimen de administración de la zona franca industrial de Arica, y de las demás zonas francas del país",,,['DERECHO_LABORAL_EMPLEO']
243b4331-3ef5-404c-b7f6-9ef22ba67891,16853-15,"Modifica la ley N° 18.290, de Tránsito, para que los operadores de transporte público mayor dispongan, en los terminales, de instrumentos de control del consumo de alcohol y drogas por parte de los conductores",,,['SEGURIDAD_JUSTICIA']
243e5cd2-1c98-4807-a9ff-4931568821ee,15158-04,"Prohíbe la reproducción, en establecimientos educacionales, de material audiovisual que haga mención al consumo de drogas y al porte o uso de armas de cualquier tipo",,,['EDUCACION']
244d84e2-f6f4-41b3-937b-658fd5c019a4,14742-10,Aprueba el Convenio entre la República de Chile y los Emiratos Árabes Unidos para eliminar la doble imposición con relación a los impuestos sobre la renta y para prevenir la evasión y la elusión fiscal,,,['ECONOMIA_FINANZAS']
245c88c1-3dbc-43d4-9cd8-58ec69351abe,17397-11,Fortalece la Superintendencia de Salud y modifica normas que indica,,,['SALUD_PUBLICA']
248175b2-3e54-4263-9022-944957e81d71,17365-07,"Modifica el Código Penal para agravar la pena aplicable a quienes causen lesiones corporales a salvavidas o rescatistas, en ejercicio de sus funciones o con ocasión de ellas",,,['SEGURIDAD_JUSTICIA']
24956328-5247-4a21-8ba3-075f966b9637,16515-07,"Modifica la Carta Fundamental, en materia de integración y atribuciones del Consejo de Seguridad Nacional",,,['INSTITUCIONALIDAD_ESTADO']
249b5704-532d-4212-b137-c4536d4be166,14806-07,Modifica el Código Penal para agravar la penalidad del cuasidelito de mal causado por mala praxis médica,,,['SEGURIDAD_JUSTICIA']
249f5fad-8a92-4dcc-8f49-3cca399b638f,13717-14,Proyecto de ley que modifica los alcances del artículo 140 de la Ley General de Urbanismo y Construcciones para favorecer el acceso a terrenos destinados a la construcción de viviendas sociales.,,,['VIVIENDA_URBANISMO']
24ac86bc-3d25-4835-9dba-bde3bac07796,14917-07,Modifica la Carta Fundamental para permitir un nuevo retiro de fondos previsionales,,,['SALUD_PUBLICA']
24c7795f-b917-49a5-bc8e-b61a63dd42e3,16748-07,Modifica diversos cuerpos legales para tipificar el delito de contratación de extranjeros que carecen de autorización para trabajar en Chile,,,['INSTITUCIONALIDAD_ESTADO']
24e1bccb-0de5-45c2-a347-04151130576a,15291-07,"Moderniza la gestión de conservadores, notarios y archiveros judiciales",,,['TECNOLOGIA_INNOVACION']
24e4da36-f34d-4d8e-bebd-1e4f1d6df0a1,14922-09,Obliga a las empresas concesionarias de carreteras a permitir el paso gratuito de vehículos motorizados en casos de congestión vehícular en las plazas de peaje,,,['VIVIENDA_URBANISMO']
24f03a23-eba9-4781-8e61-5d5450a81fb2,13733-03,"Proyecto de ley que modifica la ley N° 19.628, sobre protección de la vida privada, para establecer la disposición excepcional que señala",,,['SALUD_PUBLICA']
24f2164b-9a9f-4aaf-91e8-dadf24776005,16783-03,"Para limitar el monto de las transacciones que se realicen en dinero efectivo, y sancionar a quienes lo infringen",,,['ECONOMIA_FINANZAS']
250d97b6-00c0-4fbb-8729-6b3af12f3a33,13325-07,"Modifica el Código de Procedimiento Civil, para permitir la suspensión de los plazos judiciales por parte de la autoridad administrativa, en casos de emergencia sanitaria y otras contingencias que indica",,,['SALUD_PUBLICA']
250ffe1c-8327-4443-8b5a-092b774c9a27,14061-11,"Dispone la inclusión, en la plataforma digital que determine el reglamento, de los datos sobre vacunas aplicadas, enfermedades que padecen y tratamientos prescritos, en su caso, a las mascotas o animales de compañía",,,['SALUD_PUBLICA']
25222fc7-f2a0-4fec-be8b-f2a547a8522a,16612-03,"Modifica diversos cuerpos legales para permitir, a personas extranjeras, realizar operaciones financieras en Chile",,,['INSTITUCIONALIDAD_ESTADO']
25250ea4-b3da-4f1f-8cf6-d5b4f41cbbd2,13705-15,"Modifica la ley N°20.958, que Establece un sistema de aportes al espacio público, en lo que respecta a la entrada en vigencia de las mitigaciones directas en el sistema de movilidad local",,,['DERECHO_LABORAL_EMPLEO']
252b1d70-0cf8-4d59-9f4e-a732401e6b1d,18059-07,"Modifica diversos cuerpos legales, con el objeto de impedir que abogados que se desempeñan en instituciones estatales actúen como patrocinantes o mandatarios de imputados por los delitos que indica",,,['SEGURIDAD_JUSTICIA']
252fd37b-a5e7-4621-9cfd-70d2db46aa49,14641-07,"Modifica diversas disposiciones de la Carta Fundamental, con el objeto de prohibir las candidaturas a cargos de elección popular a quienes tengan deudas alimenticias.",,,['INSTITUCIONALIDAD_ESTADO']
25372473-a35c-4b4b-94aa-c87ded79b26a,16649-07,Modifica la Carta Fundamental para eliminar la dieta que reciben los expresidentes de la República y establece el beneficio que indica,,,['INSTITUCIONALIDAD_ESTADO']
254f2868-6a7e-4982-a03d-38ffa5a0009f,14755-08,Impulsa la participación de las energías renovables en la matriz energética nacional,,,['EDUCACION']
25562d6b-567e-4220-831d-d1462b745add,16787-24,Declara el 17 de abril de cada año como el Día Nacional de Concientización sobre la Hemofilia,,,['TECNOLOGIA_INNOVACION']
256e71ae-6741-4c4d-8db3-c31304cda39f,17187-13,Modifica el Código del Trabajo en cuanto al horario de salida y descanso en feriados electorales de los dependientes del comercio,,,['DERECHO_LABORAL_EMPLEO']
2575ea85-7799-4006-a141-93b3596f6438,15635-07,"Proyecto de ley, iniciado en Moción del Honorable Senador señor Keitel, que modifica la ley N° 18.050, que fija normas generales para conceder indultos particulares, en cuanto a la procedencia de esta atribución presidencial (Boletín N° 15.635-07).",,,['TECNOLOGIA_INNOVACION']
2587f9ee-2679-4940-84bc-86d664218de1,17089-01,Exceptúa de la aplicación de la Norma de Emisión para Maquinarias Móviles a la maquinaria de carácter agrícola,,,['TECNOLOGIA_INNOVACION']
25a67389-d638-4ec2-bfec-ad39db29fb15,17850-08,"Modifica la Ley General de Servicios Eléctricos para imponer, a las concesionarias de servicio público de distribución, la obligación de instalar medidores remotos, sin costo para sus clientes",,,['VIVIENDA_URBANISMO']
25aa4935-c5ad-4182-a3cd-f186bf04fd1d,16629-12,"Regula el instrumento de conservación denominado &quot;Río Protegido&quot;, y modifica la ley N° 19.300, en la forma que indica",,,['MEDIO_AMBIENTE']
25ba325e-6f37-4aa0-86af-fe6837cb125d,13458-03,"Dispone la prohibición de informar o publicar información de obligaciones comerciales, bancarias o financieras vencidas, en los plazos y condiciones que indica",,,['SALUD_PUBLICA']
25c98fa5-250b-483d-aeab-413ba4f1b726,15412-12,Modifica la ley N°19.300 y regula de manera especial la construcción de complejos de aerogeneración y plantas fotovoltaicas,,,['TECNOLOGIA_INNOVACION']
25ca166a-e110-4f6a-8ac7-42353c8ae5d1,16372-06,"Modifica el decreto con fuerza de ley N° 4, de 2017, del Ministerio Secretaría General de la Presidencia, que fija el texto refundido, coordinado y sistematizado de la ley Nº 18.603, Orgánica Constitucional de los Partidos Políticos, con el objeto de garantizar a los militantes el debido ejercicio del derecho que indica.",,,['DERECHO_LABORAL_EMPLEO']
25cbd907-220e-4db8-bc35-987d3efca294,15726-06,"Modifica cuerpos legales que indica en materia de salud mental, declaración de vacancia del cargo y responsabilidad administrativa",,,['SALUD_PUBLICA']
25cf54a6-ed27-45a3-9f06-5b1d4995b3f9,14718-13,"Modifica el Código del Trabajo, con el objeto de otorgar un permiso laboral a la madre, padre o persona significativa en el cuidado de un menor, para asistir a controles prenatales, exámenes de ecografías y controles de niño sano.",,,['DERECHO_LABORAL_EMPLEO']
25d7d322-5f94-4f6b-94ef-3aa0da9dab79,14266-06,Sobre publicidad de las sesiones de los Consejos Regionales y Concejos Municipales.,,,['EDUCACION']
25ebbe2e-9edc-4294-84ab-37323133477c,15657-07,"Que modifica el artículo 1° de la ley N° 18.050, que fija normas generales para conceder indultos particulares, en cuanto a las personas que pueden solicitar este beneficio",,,['SEGURIDAD_JUSTICIA']
2646beea-9bde-4f3e-94cb-8c088b231194,17605-07,"Modifica la Carta Fundamental, en materia de destinación de los tributos a nivel regional y comunal",,,['INSTITUCIONALIDAD_ESTADO']
265b80ff-5ee4-4f78-8208-23bebe42b4f0,15950-08,Modifica la Ley General de Servicios Eléctricos para autorizar a clientes regulados a contratar en la modalidad de clientes libres,,,['INSTITUCIONALIDAD_ESTADO']
2666075e-c29a-4509-b3df-9fd511dabb41,15682-14,Establece el uso obligatorio de mallas de seguridad en departamentos habitados por personas menores de doce años de edad,,,['VIVIENDA_URBANISMO']
26693302-886c-4f80-866c-afbfb50d2732,15070-07,"Modifica el Código del Trabajo, con el objeto de reconocer los principios de no discriminación, efectividad de los derechos y prevalencia del interés superior de niñas y niños, en relación al derecho a ser cuidados por sus progenitores durante los primeros meses de vida.",,,['DERECHOS_FUNDAMENTALES']
266e4c76-85c5-4761-b80a-4be9918d4d20,16886-12,Dicta normas sobre protección de personas defensoras de la naturaleza y los derechos humanos medioambientales,,,['DERECHOS_FUNDAMENTALES']
268c5a55-7f3e-40cc-b3e1-8b90c843a875,16220-15,"Modifica la ley N°18.290, de Tránsito, con la finalidad de agravar las sanciones por el transporte, traslado o encargo de transporte de desechos a vertederos no autorizados",,,['MEDIO_AMBIENTE']
26aec474-5ed9-497d-b1b4-a0cd0662de0c,13333-06,"Proyecto de reforma constitucional que modifica la fecha del plebiscito contemplado en el artículo 130 de la Carta Fundamental, fijándolo para el día 25 de octubre de 2020.",,,['INSTITUCIONALIDAD_ESTADO']
26afeb65-540f-4a51-ace2-f967bcd1a372,17310-37,"Modifica la ley N° 17.288, sobre Monumentos Nacionales, con el objeto de prohibir y sancionar la afectación o daño a los monumentos nacionales, históricos o públicos, por parte de las Municipalidades, en los términos que indica",,,['INSTITUCIONALIDAD_ESTADO']
26aff232-f8ff-480b-8b60-4b85bfffe805,17270-04,"Modifica la ley N° 20.370, para incorporar el principio de objetividad en el sistema educativo nacional",,,['EDUCACION']
26b3a167-47c5-4401-b3e1-85236062ceab,16624-15,"Modifica la ley N° 18.290, de Tránsito, para flexibilizar la obtención de licencias de conductor",,,['TECNOLOGIA_INNOVACION']
26b3ab46-f941-44c1-b2fd-309dffc618e1,13699-06,"Modifica la ley N°18.556, orgánica constitucional sobre Sistema de inscripciones electorales y Servicio Electoral, para prohibir la publicidad de datos sensibles contenidos en los padrones electorales y nóminas de inhabilitados",,,['TECNOLOGIA_INNOVACION']
26ba4814-ee4d-484a-b6c0-9bb9c2035b14,14514-21,"Interpreta el artículo 11 de la ley N° 21.354, para declarar a los pescadores artesanales como rubro especialmente afectado por la pandemia de Covid-19",,,['SALUD_PUBLICA']
26bcccaf-0017-4d56-b5aa-72093a5507b6,13954-08,Establece obligación para la venta de productos concentrados del cobre.,,,['MEDIO_AMBIENTE']
26db2be4-55c8-4b67-ae9b-1edc6143cdc0,15050-24,Instituye el 12 de junio de cada año como el Día Nacional del Mártir de Carabineros,,,['SEGURIDAD_JUSTICIA']
26f5d57c-d8ac-45f7-a080-47507411885e,13807-07,"Modifica la ley N°18.918, Orgánica Constitucional del Congreso Nacional, para establecer la exigencia de decir verdad ante comisiones especiales investigadoras o comisiones de acusación constitucional de la Cámara de Diputados",,,['TECNOLOGIA_INNOVACION']
26f91a82-7fb2-437a-9a8d-f454723bbcc8,16641-07,Modifica el Código Procesal Penal para hacer improcedente el arresto domiciliario como medida cautelar durante la investigación de los delitos que indica,,,['SEGURIDAD_JUSTICIA']
26fe7b82-5b1c-4303-ae0a-f8d16bf87891,18070-37,"Modifica la ley N° 20.019, que regula las sociedades anónimas deportivas profesionales, con el objeto de establecer exigencias en materia de responsabilidad social, comunitaria y formativa",,,['TECNOLOGIA_INNOVACION']
26fede37-2e32-42dd-a435-ab82f8d3152a,15868-07,"Modifica diversos cuerpos legales en materia de expulsión de extranjeros, ingreso clandestino y protección de los refugiados",,,['TECNOLOGIA_INNOVACION']
272ced4c-a152-4e2e-92ce-b403c0725eda,14785-24,"Regula la difusión de contenidos, información y servicios en plataformas digitales y redes sociales",,,['TECNOLOGIA_INNOVACION']
272f2253-f27d-4d38-b3f7-4bd413fed9b4,14816-11,"Modifica la ley N°20.584, que Regula los derechos y deberes que tienen las personas en relación con acciones vinculadas a su atención en salud, para regular las declaraciones de voluntad anticipada",,,['EDUCACION']
273442c1-ba21-458a-a3c1-ad2da344f244,17952-11,"Modifica diversos cuerpos legales, con el objeto de fomentar la donación altruista de sangre",,,['DERECHO_LABORAL_EMPLEO']
274918bd-1017-4ddf-95fb-1ee63716bdc1,15110-06,"Modifica diversos cuerpos legales, para establecer escaños reservados para personas en situación de discapacidad.",,,['DERECHOS_FUNDAMENTALES']
27522c29-b1c8-4916-80ee-8a4369422b17,17348-37,Declara el 8 de diciembre de cada año como el &quot;Día Nacional para la Conmemoración de las Víctimas del Incendio de La Compañía&quot;,,,['SEGURIDAD_JUSTICIA']
27551d32-d387-425d-a3be-7fbb8d39024d,16171-06,"Modifica la ley N°19.886, de bases sobre contratos administrativos de suministro y prestación de servicios, para regular la subcontratación y exigir un giro comercial compatible con las obligaciones del contrato",,,['DERECHO_LABORAL_EMPLEO']
276ab638-fb01-42a4-b899-4a3c35190db7,15427-15,"Modifica la ley N°18.290, de Tránsito, para exigir una licencia especial para conductores que desarrollen actividades de reparto en empresas de plataformas digitales de servicio",,,['TECNOLOGIA_INNOVACION']
277baa2d-038b-407f-bfaa-5bd41f96e945,16993-05,Facilita la ejecución de proyectos de inversión de interés social en áreas rurales y proyectos de agua potable y saneamiento rural por parte de los gobiernos regionales,,,['ECONOMIA_FINANZAS']
2781f158-74ba-499e-b3ef-e8320c166ae1,14035-07,Modifica la Carta Fundamental para disponer que la Convención Constitucional celebre sus sesiones en todas las regiones del país,,,['INSTITUCIONALIDAD_ESTADO']
27925401-0cb2-4cab-8213-f397ed5dad2f,14124-07,Deroga el numeral segundo del artículo 16 de la Constitución Política de la República.,,,['INSTITUCIONALIDAD_ESTADO']
